"sample_id","tax_01","tax_02","tax_03","tax_04","tax_05","tax_06","tax_07","tax_08","tax_09","tax_10","tax_11","tax_12","tax_13","tax_14","tax_15","tax_16","tax_17","tax_18","tax_19","tax_20","tax_21","tax_22","tax_23","tax_24","tax_25","tax_26","tax_27","tax_28","tax_29","tax_30","tax_31","tax_32","tax_33","tax_34","tax_35","tax_36","tax_37","tax_38","tax_39","tax_40"
"S011",-0.183810898925889,0.973130564125421,0.2280506410074,1.38091413471107,1.40524770520202,0.546640114586201,1.16491858057473,2.45550321387465,0.770267683666393,1.28252074640991,0.523395923858894,1.20478259559678,1.03999649665118,1.32887701720499,2.35092670606513,0.672801202366934,0.522646845362393,0.784686637652023,0.414698478890439,0.51877930947833,-0.447989416152962,0.744478143195582,-1.99032478120375,-0.726377983753808,0.819320004565529,-1.34258595772695,-1.08732263092126,-1.16509967694415,-0.832109535225888,-0.473576367282815,-1.1672901094069,-0.545239428300963,-0.31588766097655,-0.887139533354098,1.25129251713813,0.0769280287453326,-0.617504026355397,0.135276042436127,-1.12305588451308,0.123197451035243
"S012",0.296568806972251,0.466713691813771,1.38674620594067,0.202044226749462,0.569660812736973,-0.390645299378237,0.704682718278671,0.0389169609085778,0.705529578191014,1.10696804325008,-0.350713428128997,-0.726145269391039,1.1383887476465,0.436884278795375,-1.6449977221922,-0.672450549144367,-0.179586922041507,-0.101059770359716,0.342813854810435,0.520252780366897,-0.657206520517828,0.859386256514632,-0.773999622486846,-0.135697370836197,-0.185592853458647,-0.381516630795388,-0.845500509380651,0.55052351334727,0.0491113646743054,0.155626735470124,-0.427426267140872,0.0235888848432631,1.19940198519055,-0.452469322043754,-0.481912539806103,-2.02195216470282,1.12293610269481,0.355927572521404,-0.0914378603212746,-0.132528481141931
"S013",0.301452411712466,-0.962335832599745,-0.445784761520675,-1.29267058882662,-1.06324102529955,-0.858641377100502,-1.33896572082119,-0.372007881123844,-0.656870956570947,-1.82818738869606,-0.290877719954902,-0.823748263607092,-1.35578650982186,-0.484782952135085,-1.13968743168109,-0.730292373990606,-0.512246615980146,-0.558700203598015,0.674225223660809,-0.586597314261706,1.03411656013937,-1.47469246162242,-0.0907193153309154,1.42662054405247,0.0398691970928192,1.66441886515957,0.98679762159914,0.726813166870551,0.788615966355805,-0.445387164874792,0.000134066813694934,0.48363502175544,0.419370801798344,0.439962003717424,-0.67408380430067,0.680259611225185,0.649737808841225,-0.343669279248712,-0.822282309994904,0.789706897941324
"S014",-1.37407820697536,-2.91296576671258,-1.50277467054506,-1.47621015450438,-1.51807450357233,-0.151825040843112,-0.0334113300936945,-2.4287438276847,-1.57157315307001,-1.50964864866752,-2.02940899234474,-1.79729581609718,0.425916955132164,-1.53999661349703,-0.81225285910252,-1.37826858765283,-2.63038301572965,-1.9077436566251,-1.72264487393131,-0.494946018210505,1.40986672019206,1.32622658909823,2.14070989069822,1.49431926185932,1.82381219969519,0.107292658344848,2.58003985513463,2.29248623770897,1.37355020614991,2.22518964379864,0.557226015455368,1.76721400237014,-0.132611668734292,-0.202135090389829,-1.84165494934182,-0.276526047765093,1.09659554544953,-0.911264636391975,1.39616999480639,0.500807758706475
"S015",-0.418083363211998,-0.418932046124855,-0.901113741614662,-0.374076402324912,0.372567959654044,-1.97669250109378,-1.2657898894995,-0.691865872385859,-1.61988312838173,-0.527086667809447,-0.145126728036475,-0.929724015558936,0.615304522257907,0.311475236428026,0.000317536463904266,-0.414312142080888,-0.708523637503178,-0.991055714101855,-0.716918196329907,-0.11635551236022,0.7339514360627,0.0752117719018857,1.05731618215693,-0.0711082974790985,0.666492597814784,0.706323109941919,-0.764755333207435,-0.228940455089746,0.549626693457582,0.132221253000279,0.98757228676164,-0.337635597656661,1.57327178255423,0.0704005122072956,-1.67350490616191,-0.61218537011621,-0.165938185753522,-0.182418997267983,2.16471765211884,-0.760167474833923
"S016",1.30897097018307,-0.0678068003786117,0.687008925350043,0.997275286388543,0.232351581829839,0.0915224312445443,1.68564896587965,0.74909228382492,-0.558913122006789,0.309093629495881,1.20274048769228,1.56680027076113,1.18360064121085,0.999523733857731,-0.477890996553345,-0.177990688561625,1.78483336573002,2.35635181578104,0.944919207204863,-0.137768963365853,-0.624380758826625,-0.291830115094066,-1.58283433967208,-1.20396620069031,-1.57680902523301,-1.00013557564663,-0.999027516915674,-1.99078578177646,-1.94076711869067,0.731714469598104,-0.535532728009213,-1.31371896525817,0.911808898106648,1.00368592942087,0.691293836194217,-1.34865996835345,-1.34512969422947,0.0636539508212048,-0.594043356242637,0.590870248989141
"S017",0.132843323541981,1.45363720259971,-0.836351730151354,0.297232808159136,0.862494589830107,1.32803104379754,-0.181660258359656,-0.966811261658756,-0.461509398635429,-0.0761651108443318,0.0689946437379743,1.05039084811043,-0.370293786366739,1.01490957794653,0.326342146405764,0.294366725482088,0.665396085523217,1.24768793080954,1.06477606151694,0.677103452091489,0.742919335772835,-0.659386978348078,-0.99892044700479,-1.18509473300158,-0.568382501147886,-0.0958575394622919,0.0892865346366968,-1.23299915119961,0.277347079769745,-0.596701605252532,-0.367105993506887,-1.07782063326424,0.315066829068907,-0.0195707760200655,-0.161995581319464,0.389676111365257,-0.164506393922315,1.10231707006682,0.011671471526873,0.155122100755077
"S018",1.29238944625519,-0.392322531777036,0.123219195702568,1.17393032076654,0.0720087881870022,0.609102062796451,-0.255864021034788,-0.81154428728112,1.21261338453223,0.369800777747391,1.52693471999915,0.857612014373969,-1.20136906459834,-0.0889506572221192,0.63364090131885,0.258093676265193,-0.661749609898008,-0.893118511710223,0.108266864761876,0.604967485066308,-1.59955939613978,-1.3003878953973,-1.35544566562788,0.784054191975895,-0.0362572601727151,-0.913391444425795,0.314222395796699,-0.591446071578357,-0.778345814452896,-0.141520915073414,-0.748589184044923,-0.0791785362950466,-0.522621828116481,-1.0658833879642,-0.605527855294026,0.984298199392656,-0.326750306012443,-0.687488191714226,0.650274601606981,1.07317517844864
"S019",-1.60695459728061,-1.16009836017186,-1.27693293026581,-0.282499586482771,-0.620675701096967,-0.657485340329672,-0.761474667715694,-0.464385948535161,-0.861275021755649,-0.813130611224967,-0.214468855548625,-0.480585057156892,-1.84304681751544,-2.23471077963464,-0.628674017364139,0.469366596646938,-1.72262182091364,-1.22711561934191,0.454083100546134,-1.08756540886786,1.48832429875424,1.549753819468,0.865645649680954,1.8349172384093,1.76537986980204,0.621747914697103,2.28622089287001,1.16354826732691,1.65976046958943,1.37665418313227,0.0241654734334318,0.78573322222555,-1.48097996755694,0.585880537511674,-2.79700697682708,0.787637789123446,-0.794700069314868,2.31491452644781,-0.0548963211020619,0.855687694176548
"S020",0.562303633055468,1.3524446449751,-0.135706507371922,1.37447377025555,1.44963397964639,0.864298495135108,0.344973928423899,0.0730391041987413,1.67862790629409,1.30436830623071,0.795336275899975,1.97460195114006,0.096521336642199,0.508349516615997,1.73062503340546,1.21963674707477,0.523367768382657,-0.275052197711519,1.07316012244591,0.327619125798198,-1.99360473440324,-1.19637854479136,-1.0215364811184,-1.22963951553226,-1.31658682008312,-0.834761963233328,0.0678878031249691,-1.01079508355274,-1.53874856597229,-0.403350637754158,-1.48712936655919,-0.286810979158867,-0.65417312253866,-0.568584799516279,2.13948543226018,-1.98404335075221,0.207256739721415,0.449188267957781,-0.157524301015557,-1.59754746647917
"S021",0.719147400160554,-0.28677409569153,1.57265479920418,1.27721348233337,0.137564710790367,0.559073734777698,-0.139169628128855,0.349000186880652,1.50517716947643,0.699307779442577,0.285958022529568,1.03113064525145,1.69222149300717,0.794329226197804,0.664320124781109,1.29160037996811,-0.160807533737671,0.551911325311081,0.494863100961578,0.898058578720727,-0.63814824819676,0.383576553919793,-0.898922090856998,-0.874788480835079,-1.35758846510991,-1.87672767135067,-0.337328402499536,0.197273398305189,-0.0551343214717486,-1.28569646703564,-0.560009653170463,-1.76841204311467,2.07731292035803,0.590647431568157,0.277745773635124,0.709214129893459,-1.55800379975856,1.25157971718818,1.07590121827887,0.580852193859841
"S022",0.851959917913999,-0.883618201479925,0.298468151330604,-0.502905514386381,-0.506795665545781,-0.302535432043888,0.388269315923338,-0.589430348198091,0.74551496711353,0.605515453091193,-0.388641990048428,0.635326788743365,0.472379202605272,0.406077983171319,0.484772530543672,1.54910582410881,0.186158762571964,-0.248197352489326,0.258480529272084,0.473153449710771,-1.68677331591569,-0.565703921804013,0.549779576682631,-1.37873101431066,-0.951651412343794,1.63243064696381,0.277423797445517,0.464573501426846,-0.0469828008811199,0.592574717588925,-0.850129307559063,-0.732322901563105,0.378812775702578,0.644116432165366,0.354037924894901,-0.138872497295666,-0.482383825527867,0.48135196433396,-1.98900872495471,-0.104001541936003
"S023",0.707030441479483,-0.13238751426801,-1.03690841156485,-2.13768294847577,-1.21120099321127,1.22342689851164,-1.27153149271873,0.590813804099763,0.597936002840576,0.721118653735723,-0.163889464862162,0.532517695978524,-0.465069822472896,0.343117569615531,-0.347884992585097,0.169701082427654,-1.13320434713313,-0.734428363472393,-1.06448017844274,-0.835880557551525,0.236232590662248,0.903631318976138,0.332611436723965,0.902092363736624,-0.378243160732801,-0.429229540959144,0.736769439813123,1.11994661166526,0.762296151453879,0.245625462164139,1.58558844792466,0.434221321642452,0.570979029472866,-0.806236477800096,-0.571122473006901,1.68085967733582,-0.121979159876063,0.345273484293759,-0.156490942324093,0.983844722911929
"S024",0.201167763326391,1.11017150074751,0.516781215088333,-0.847280738252061,-0.00503077945201988,1.59949177896871,1.25106086980892,0.339995554216169,-0.209865731665549,0.720960299124209,-0.684834736272431,-0.171427341761535,-0.266133105198479,1.00136143723247,-0.727714191695354,1.12743991888245,1.634008092528,0.129057646614983,0.972029150955377,0.728513679442755,-0.0651451129348345,-0.68482314702019,-0.201413240041032,-0.479006568974377,-0.262184482372708,0.193819836890296,0.527075400558558,-0.945561854149007,-1.29490441283833,-1.69085360825549,-0.97193588608577,-1.30972814622067,-1.08506677159085,0.766391752531778,1.27632106471559,-0.483984094239253,1.97355898454936,-0.661625004517723,1.1218341550581,-0.0360139589852026
"S025",-0.626106455642347,0.153517179152135,-0.473560200514017,0.294868942740592,0.453089159676421,-1.25992184863497,-1.22907569887885,0.000971092370963961,0.329705180377774,-0.491394816304153,0.192139045095121,-0.248130748112695,-0.562165108902668,-0.728166805616501,1.27806981871665,-0.141056715744717,-1.21925236884314,1.26941701573116,-0.560814842465266,-0.241725806032978,1.00782920944434,0.781205883482654,0.690083506624659,0.104878024970577,-0.957206447907577,1.54026469504207,1.05595385814855,2.27912810485981,-0.483573874702758,0.106725434698553,1.01328027887807,1.14750699078344,-1.09232596627353,0.454796105252916,-0.485950748732226,0.655470641730872,-0.0601175358776287,0.0611798247606102,-1.53011358456574,1.59973370892684
"S026",-0.102650300715071,1.12518219978435,-1.28674005366873,-1.95811358856996,-0.409786959684184,-0.901331576740763,-0.71418362660249,-0.337427787708765,-1.1017435567245,-0.286216481952079,0.333663670019785,-0.411254692466038,0.637001459548148,-0.367221150918308,-0.249164428116823,0.265087101678892,-0.155326182127357,0.824901690487785,-1.47301072399257,-0.57968385440422,0.494804029461976,0.451413930194147,0.701488435349627,0.814474713531194,0.468677356008776,1.00156787124555,-0.361293211486579,0.319145708443616,-0.0887720877296494,0.431999501783298,-0.460988020424375,0.630278366671842,1.05723483243608,-1.0696959638466,-0.186636816225631,-0.153033500907277,-0.366951906119965,-1.97261871342789,-1.1506024907433,0.144113289832975
"S027",-1.28544992904093,-1.48929982072873,-0.839484088314176,0.161315343421346,-0.744174595547717,-1.73520629711778,-1.28410789396361,-1.70114060050453,-0.412499925394099,-1.94004702743382,-0.696097809947646,-0.360639371854704,-0.0173687288589841,0.254522247871953,-1.20710891953083,-0.663728850057331,-1.15842738227373,-1.62208113953985,-0.438547538309262,-0.812598963011899,0.176079157658407,1.69419238449104,0.404089530827006,-0.293540881351265,0.864585268578981,0.128274008798403,0.454848043781775,-0.700938064678372,0.527166937092218,2.04825291554824,0.847758772130736,-0.54575165627564,-0.146580971902658,0.578811072054059,-0.472462199374744,0.993454309330523,-0.618757271389808,0.586979134011975,-0.152068357755146,-0.976488404921156
"S028",0.328284970955169,-0.47508187222589,1.53222395906393,-0.180888687426823,0.368939735307251,-0.835223111939095,1.39737027886203,-1.34609282719047,1.25960412937926,-0.827255193338724,1.27606729375993,0.597526782331431,-0.392217874106311,0.101326918867711,-0.665184869108176,0.827494418874439,1.16615323876073,1.36411360274977,0.950859463430512,0.877699241775265,-0.368447638146641,0.228467722317203,-0.475226041323991,-0.422956410202123,-0.810715973152695,-0.985391184466248,0.690273349922219,0.81759957044902,-1.34656300611999,0.458422366355872,0.278728540456546,-0.241901644844741,-1.93231888711556,-0.519994898193661,0.299880386079398,0.0812343792032008,-0.0120145005130227,-0.196411283229507,-0.289653721402035,0.618916746529819
"S029",-0.49120473143133,1.04290599405404,-0.962370825836767,-0.566289487895237,-1.03118660367078,0.318436705693745,-1.41731823542362,-0.275493489926083,-0.145099149271694,0.179570324018008,0.622866376601411,-1.86787795418627,-0.129019886268782,1.25582533967715,0.98929766967485,-0.591364080324824,0.210776320460267,0.311176289185966,0.528738946763355,0.636560612648224,0.825527762690133,1.04494955484638,0.915729462327153,-0.0889446506930009,0.310705344796548,-0.0787336592822028,0.0420766569158391,-0.347453940165468,0.304928639155853,0.372231426917961,1.62979919648706,0.592059300037358,0.559618255988702,-0.455914838239052,-1.10026580235919,0.596602660220197,-0.802038994995067,-1.85904330041582,-0.375613703581662,-1.1372832549666
"S030",0.745723414814173,-0.284787510258745,1.2162766035322,-0.982440724192511,1.94765090919096,0.555522013744468,1.44332112430855,0.87443982680719,1.79384713360876,1.24494058313772,-0.910794112119283,0.894744832720233,0.594363494368786,1.25492770658809,0.0330036155971029,1.50823350070719,-1.04092034035769,0.596016035394053,1.51429333045379,1.14460357550712,-0.109439023801547,-0.958072627953792,-1.60660625172198,-0.294454856843336,-1.94365419265263,-0.960122776742454,-0.362824471612534,-1.14118392468784,0.147706142572783,-1.24112093093607,-1.52077382786905,0.174749703031078,-1.53955885177828,-0.657438465654211,1.87021895739,-0.533578682110249,-1.48696807590996,0.379361929767819,-0.450084509356138,-2.47520159924375
"S031",0.895927380734513,1.01535177447865,1.0743175648606,1.40018841978378,0.820966332874503,0.949864415117467,0.601513535252115,0.524881030586416,0.219193916825604,0.219426960273852,1.49932764665035,1.79916214427497,-0.417626975555301,-0.586587099303076,0.405227108557255,-0.0745462429514433,0.180532862945361,0.580184422278725,0.451240846900182,0.8505997018197,-0.432435165832061,-0.111718984180767,-0.395812930389151,-0.666618689057336,-2.05266157240273,0.563367565329265,-0.362308221066836,-1.08636718721442,-1.35725684157541,-0.73707563142906,-0.797147728699285,-0.686487893838059,-1.23035832028603,-0.753973962622289,0.385687267524115,0.790493695456309,-0.408520796719068,-0.052438378529812,0.717221793667427,1.08069439879916
"S032",-0.0486801434439215,-0.0751653371002493,-1.04818363619586,0.443251895620753,0.00866801395046466,-0.120385759721363,-1.05177661405147,0.340401755595322,0.190430158322168,-1.13155560983738,-0.6443843445303,-1.28374350694756,-0.478061705553426,0.536742335013044,-0.682178996139567,-1.10364954833105,0.00520011532763919,-0.755183121578866,-0.712590197351734,-2.97808440333282,0.872124246238025,0.388274855994029,0.819751500017896,0.425732284948942,-0.285452089525718,-0.249212774508617,1.32938436237409,0.0726080885696551,0.267299177944577,0.0966938881762836,0.604569192910639,-0.154114103418674,-0.738527149930022,0.271121280537597,0.0897454623000154,-0.526797731913555,-0.487106182133729,2.19571700093192,0.238383101633435,-1.28465617816238
"S033",1.90260412132629,2.07047227646952,-0.0505345747306033,1.96935102066547,0.861679366837813,0.55463727227724,1.02648161196338,-0.0256698480207364,0.122768832409465,0.0526694518932869,0.61305155386381,0.819517418534045,0.788302944887442,0.522358989760511,1.33213580660659,1.06085185245695,2.26567728991275,0.130269597278862,1.2250470204207,1.14993412464457,-1.59628502933559,-3.12557400442449,-0.838189381345542,-1.31570468591237,-0.980343768393747,-0.424046818058111,-0.606890037462565,-2.3018042820703,-0.645422542016035,-1.6129307109946,0.00506366159283229,-0.963623894335561,-0.0192430983250187,-2.10972118029261,-0.895609450291341,0.670107162717641,-0.216792995677373,0.201147886524558,1.20257267650109,-0.9276583048754
"S034",0.699070358608125,1.4770554350224,1.19483016298245,-1.95787782300369,1.09508858950253,0.682607930976781,-0.495950199967392,0.834005842247651,0.774754195570219,0.447961118608346,0.368260150709575,1.23094118742915,0.744991215614451,-0.217895623624064,1.17364500220021,0.822639854211184,0.55199334290435,1.0895944048718,0.559769842654557,1.27614360112102,-0.619350671858079,-0.547845681497446,-0.610386125800794,-0.419365334878675,-0.54018342257475,-1.51022932396351,-1.16668972696923,-0.734628523658607,-1.78180103272047,-1.14613148548837,-0.692473556774428,-0.386119984339006,1.27433061114664,0.0669688077785365,0.419454383192937,-0.120552267300205,0.112630540104723,-0.392924940950807,-0.367928037085322,0.447728769400171
"S035",-0.766905601212657,-1.68698339173135,-1.1129465824638,-0.327168720978017,0.82346066504812,-1.49004256065116,0.898427510787007,-1.88591566125233,-1.62670714001942,-0.842376289818643,0.262536614040507,0.619984639144686,-0.459327426054508,0.0631615088060468,-0.782822934413771,-0.517901343300007,-0.642913965853635,1.31335698067141,0.468138693740268,-0.735126299107293,1.14969176129085,-0.402751091792581,-0.973993863267077,-0.271549104772893,0.378069612752215,0.203701918824088,-0.599383564856817,-0.64988395759795,-0.0608044940831726,1.51726526248801,0.544391761478497,0.735384799122617,-0.944574690174937,-1.60484395074324,-0.305486275547415,-0.846696891283476,1.11256469368837,-1.82717976628876,-0.0497962203994393,1.39616415072937
"S036",0.399911432980923,0.927953184570624,-0.946016799645039,0.207982288001815,0.523587603867574,0.493119733854508,0.540781051279208,-0.362404487183112,1.37524697539149,1.53422925111849,-1.15336905906659,1.09212143785832,0.425784402399869,0.466516078945215,-0.242834363952178,1.43046786269177,1.05197562181929,1.93391659647801,1.11255750768648,-0.192373656318335,-0.655215700117306,0.0743353612257539,-0.455714188693188,-1.30440499802533,-1.79970501995645,-0.867927359316361,0.643717126404461,0.56986887965323,0.0120748546495536,0.416161919222049,-0.389916958599354,-0.991624433276957,-0.636058210401175,0.986606238918215,0.735702862989399,-0.632490121087056,1.48299417571025,0.708838694419961,0.74718380803174,1.5522790385205
"S037",-0.740807205472633,0.44240753761622,0.625556242290168,-0.434541625866438,0.260077798031694,-1.02625845070607,-0.459684749827785,0.372980868068263,-2.61663437731749,-0.776544415563705,0.243554106375142,-0.955951748251988,-0.797410930016581,-0.80188683327079,0.127695479057105,-0.896168147804437,-1.69168541095185,-1.04092481585139,-0.00842108370289374,0.167150085365852,1.84309786042981,1.95836085703518,0.488610384680486,0.0348752077602262,0.750567452346461,1.61608892094301,0.686978954341955,1.11491084203299,0.55262502246895,0.596177049155102,0.381704926027418,0.454783288166248,0.930417964450076,0.854103734608941,0.510960261505486,-4.12637620948403,-0.497615212206758,0.463749315083565,0.814685230935748,-0.090360394238189
"S038",0.248331105062138,0.128253443283998,-0.959681340391573,-2.12013501667725,0.311844969670816,-2.00235113119037,-0.0315994841584632,0.834704407625449,-1.1388960153872,-1.04420109331746,-0.845981317988514,0.674272467889717,-0.0664365542967558,-0.704522860033847,-0.231957383337268,0.779614949116997,-0.40914516031115,-0.668826050312914,-1.42134312322814,-1.54063792002466,0.352476073464191,0.349366711581544,-0.121629206309237,1.14235015120015,0.758695568407361,-0.454790971904061,0.673891620369113,0.804364367899977,-0.319798164651259,-0.232832719666552,1.76411910510718,0.890738240935908,-1.24667244334946,-0.26648586019342,1.37281400058051,1.76529922215823,-0.393343278158842,1.1789501922519,-2.61539846896693,0.787947927014964
"S039",-3.39506499907664,-0.853913041495211,-0.463965814027355,-1.77547656562098,-0.69097945175821,-1.62980330836273,-1.10699329341028,-1.19868058865295,-1.87889361411847,-2.26905131951557,-1.17784768408631,-1.57772182125891,-1.49911094572557,-0.800201475249974,-1.24024151849189,-0.596336968778206,-0.396026664951654,-0.984855697297932,-1.98756781420602,-2.01050062645567,1.79219755876017,0.116963178473308,3.01735197821292,2.01742375381307,1.13047585975309,1.39904998581279,3.04436398753259,0.244933325465844,1.49015054742603,1.00705285841378,2.21027334956854,1.42485513935909,-0.225608355774563,1.36880860507376,-0.658363718559745,1.98033465365851,-0.267661197692505,-0.548052042886048,1.80841909567043,-0.691036913330894
