"sample_id","met_01","met_02","met_03","met_04","met_05","met_06","met_07","met_08","met_09","met_10","met_11","met_12","met_13","met_14","met_15","met_16","met_17","met_18","met_19","met_20","met_21","met_22","met_23","met_24","met_25","met_26","met_27","met_28","met_29","met_30","met_31","met_32","met_33","met_34","met_35","met_36","met_37","met_38","met_39","met_40","met_41","met_42","met_43","met_44","met_45","met_46","met_47","met_48","met_49","met_50","met_51","met_52","met_53","met_54","met_55","met_56","met_57","met_58","met_59","met_60"
"S011",0.35774562283363,0.503828869592298,0.0294018400232712,-1.49415185670361,1.90353311996813,0.745699707004644,1.49020588607488,-0.313951408078636,-0.695754546440979,1.7898499530321,-0.123059907328104,-0.810121923907442,-1.09928025741584,0.971022169294417,-0.282530962714437,-0.675321016338804,6.59322629273494e-05,-0.500293432421775,-0.0995237677678862,0.9422431183391,-0.803606279154473,-1.34882859964744,1.22999869180058,-0.458518363402855,0.867168382156627,-0.152150718791273,0.295182287175603,1.22956683173909,0.625656527741849,0.356901822009712,1.50326425458505,2.32965346722324,-0.377684390147154,0.781413872206749,-0.0196231685307719,0.226652989506139,0.0546507815133266,1.73455989970249,0.118598707597186,1.22858833953056,-0.79931733964181,-0.793371260513854,0.0895597387329902,-1.83539633904109,-1.50837184538798,0.515476924970336,-1.64399834425776,1.22944113206857,0.575048650796459,0.403410424900548,-0.91660097918398,-1.70693597531064,0.124092664213924,1.63894598557432,0.754396086746163,1.40928858327334,0.986658898656271,-0.569781231628075,0.284727426047782,-0.919300631318201
"S012",1.267024413467,-0.503037176869815,0.354380332408493,-1.58224326861221,-1.48313097454717,0.450903254282778,-1.24822289151524,1.17407080074994,0.148574386155861,-0.934609858050613,-1.27059769486463,-0.763167396975142,-1.71465836918206,0.803136970268847,1.89007369537638,0.611644009958556,0.800238774859833,0.499804896988228,-1.07791421320269,0.0550328291183383,0.382901867096018,0.804520790671641,-0.882448971841273,1.56250055176947,-0.512306766799055,0.599606340843854,-0.889843495583477,0.529251632535072,0.705485610864706,0.704778270190173,0.25393674575084,0.228800712135711,2.08830553916354,0.853324285305057,0.212796154327132,-0.474580733037194,0.867471856286467,-0.424799348198253,-0.416329710306812,0.508054162552839,0.0460939576780789,1.17277297931803,0.285939781470823,1.48138973464332,-0.955139494290494,0.137490376931979,0.347260745223464,-0.452870974181354,1.05759496663271,0.429335296732423,-1.20862579781004,0.56373281002804,0.795971019631122,-0.508741979107722,0.124502498518086,0.345330037958064,0.0592796862932925,-2.11983443230249,1.52991112863588,0.495242988997753
"S013",-1.35108421187511,-0.432546967683732,0.041889896201696,0.797877981541527,0.557793510547535,-0.517557446892119,-0.204451910277772,-0.535204054872546,0.823642821477218,-0.203177255381716,0.0432030376960241,1.35992324659784,-0.443044277738005,-0.412652993112055,-0.0711126640303498,1.0120584178577,0.207970015265356,1.43272667932085,-0.400646814398734,0.681111628378336,0.551834623517391,0.811721857587677,-0.887908821722794,-0.78584067537387,-0.372674353422694,0.177621130559928,0.207857145386658,0.930479330836407,1.25132159763414,-0.776999950914437,-1.35568278894606,-0.421285891610234,-0.426826335577771,-0.882969847531066,-1.13473789048641,-0.726459205235069,-2.61369509278251,0.786906074756947,2.33296566023248,-0.811908170193581,1.07791523634551,0.513513396925597,-1.8039187524947,0.95449947545885,0.677887268432298,-0.354018849778141,0.867156748108143,0.215235501864642,0.272990901625845,1.29153602965802,-0.676533036809961,0.685216576001042,-0.112342474835268,0.608799201651341,0.280356645055727,1.02884715828666,-0.813714675753966,-1.9356615284928,-0.966807532841759,-2.63610637634884
"S014",-1.36307826165972,-0.734324088457618,-0.881689094419493,0.388317122880706,-0.648365403250046,-0.344150995336626,-0.330860941818273,-0.31620220540094,-0.431009632882108,-0.0529521732268521,0.523710856034251,0.026548198369455,-0.7345939583106,-1.05187705748421,-1.38834645896224,0.722130756253112,0.639812192677609,0.875226240632691,0.936468073009296,1.53195039329981,1.4229510447006,1.09490757760035,1.31945722018101,-0.358199301545916,-0.762178260717488,-0.894588016625969,-1.78303329574078,-1.39491183620183,-0.427644421505029,1.10208133063907,-0.675979273994462,-1.41258755341864,-1.56247399225674,-0.92188221579305,-1.38864143617434,0.0165280161345309,-0.0286533554757901,-0.86201696606988,-0.558704252344997,-3.33937773076441,-2.05827186404139,-0.768455972136855,-0.298734794882913,-1.19913345413909,0.469768207916573,-0.340270062492117,-0.941219933819137,0.565930995309765,0.23091745939581,-0.804145838711172,-1.82649195265215,-0.0272193873410436,-0.916738100943079,-1.43068709498618,-2.03646246121815,0.438099216523594,-0.541626292792308,-0.908251432959993,-1.03553248647118,0.358152570148425
"S015",0.0407803160928125,-0.362705022370423,0.258313076845942,-0.64684400717357,-0.11536107931665,-0.226855788961806,-1.45969187363278,-1.2209720022471,-0.663899625647296,0.923694898513299,-1.03423141929352,0.0344052646165564,-1.62178101608882,-0.590996295795359,0.635448424839747,-0.92799549517514,-2.37485530308564,-1.112025666828,0.887732464272112,0.287074156367855,-0.964173592802334,1.32430178103922,-1.56464757956112,-0.291897106515626,0.98533593596538,-0.187448563261343,-0.243343301886304,-1.67710577202608,-0.744135375982706,-1.64557315202604,-0.481225123526421,-0.163811592981742,-0.21464298439341,-1.76622918669683,0.999408624798702,-1.87923938109547,0.0115740880918927,-1.39412643184172,0.52563643974276,-0.128861210224686,-0.157559449299511,-0.049507365407503,-1.83615456028553,0.692867943939907,-0.329918125448229,-0.47254465242556,-0.837071192976697,0.919326760155858,0.798257325567768,-0.543318305980899,0.0936864090205581,-0.696433670362387,0.0893584636090008,0.462724107194313,-1.12349918187705,-0.55984568080241,0.364044365168467,0.548008309249893,0.308717100363764,0.931149124508301
"S016",-0.69737357457625,0.768659592945401,0.901686467260059,0.852327536094023,-0.641737053806873,-0.620582987819209,-0.923508785909586,-0.741865171290283,-0.601832691883179,-0.666200600175064,-1.72364993491701,0.812594104682938,0.518931708703761,0.674390439497889,-0.0803264462341749,0.995413218571426,1.6983288640517,0.444578294865109,0.699690797055935,-1.73905383055456,1.2044361801682,0.555812897460154,0.843391641627786,0.0642153476249057,0.198968219272404,-0.357145153864664,1.03971325760174,0.983415988528451,-0.72508538760112,-2.55694195343202,0.330562542837273,0.951253328979977,-0.819659799974566,0.522876223302388,0.719755077989169,-0.740789435480973,0.164030161462532,-0.0786507241967482,0.0133273965883178,-0.930564327563197,-0.220375806111621,1.89120115704811,0.592988165654025,-0.812839285692105,1.06384903306092,0.973942620563975,1.09292100937113,0.748548949892581,0.0251934894794005,-0.482178119446309,0.909319304158775,1.03929207540938,0.865543673547838,0.608279836424537,0.032734287502287,1.7080697226654,0.962363043453889,0.3193200683896,-0.234653153954621,-0.310101469578481
"S017",-0.129036124922892,1.12148554114602,-1.03972731982478,-0.763511615279324,-0.207506753521899,-1.69810634194424,0.138213387764541,0.565919827215433,-0.921481335594446,0.959556843908617,0.0985753434377933,0.422085934065558,0.245082071977903,-0.751018803768759,-0.630459059311783,-0.850762663636288,0.259625388887518,-0.946132145874959,0.186500571193179,-0.416581133988055,-0.412407578155441,0.112396166095303,-0.803299339763828,-1.52537240469605,-1.04162493194965,-0.452379956963173,2.05055663204475,-0.75947738356867,0.346179124504886,0.171705235964759,0.34489783062649,-0.101288020027997,1.35470627492677,0.244224388004535,0.0700386957142685,-0.423308188070325,1.26277292056442,1.05189950897645,0.478096956143302,-0.137818767436166,0.581344843399788,0.505644091027598,0.427733475530431,-0.4904255719273,0.253848528830083,-0.897692507953255,0.667303932754283,0.685922023248723,-0.0343127641975676,1.10178013829096,1.40716959403998,-0.55693088732089,-0.633420818842421,-0.0262692399699076,0.999418905524012,0.353220009013109,-1.18504544184661,1.06233260296294,-1.01023032426089,0.438090111321883
"S018",-0.414719496498924,0.1185704204065,0.205525400785715,-1.02946551226814,-0.210621629475842,1.14661456858782,0.189171981828392,-0.304246926081977,0.146437892378284,-1.32190088874578,0.56034811468622,-0.864437644561854,-1.15799167402216,0.839401561292035,-0.654808407853729,1.06319284698485,0.589594003589849,-0.735214097412492,-0.147326889237465,0.472625339538644,0.19031212328466,-1.03209150060376,0.615558363542919,-1.71203635506392,-0.0588889380262661,0.664419496082149,-1.11682619843724,0.155707431360103,-0.359487983251053,0.240453349042641,0.443233227289635,0.231347454021302,-0.0550442714233029,1.26707484913953,2.41771949675016,0.43702669351817,1.34541970611769,2.72542657632982,0.0770769382660217,0.165495717170845,-0.869120465829074,-0.521895587881343,0.205740504451849,-0.205160270663173,-0.0659242667474336,-0.00615347604306264,0.216620414412526,-0.891048852511639,0.330028474564509,0.121920076928216,-0.281532831694064,0.605816904606707,0.164200970923827,1.70126338175113,0.250544084728021,0.458160278418413,-0.580918166042769,0.474918976412308,0.674624304518358,-1.82575164116
"S019",-0.210499797788518,-0.0885804808957011,-0.886044014556181,0.486206967499875,-1.36900339855859,0.445457808358973,1.16259509195402,-1.25416937310115,0.529194906852326,-0.123050638505683,-0.0560869845298348,-0.756377399876868,0.880172995155015,1.45540163452403,-0.00730192704330875,-0.232158834504307,-0.492245171091703,0.805837909149431,-0.0746073758387121,0.540149764926663,0.178286958827054,-0.407111580069982,0.991361628083323,1.46638103496317,-0.476738509542362,-1.5839126253181,0.302752938806621,-1.65857754460139,-0.951612980269615,0.405827865219237,-0.260351941645797,0.210690417105016,-0.483446402108935,-0.0511155392273062,0.0736950954743987,-1.10318283535305,0.247787001607472,-1.35952660434464,0.113284748361934,0.259671908678208,-0.140766321207028,-0.922073878875918,-0.854214973278113,0.112816289325623,1.26136454637705,-1.96383103548763,-0.982194342899422,0.545936685584008,-1.59309428445276,-0.842266479243181,-1.20983977158242,1.33873598218649,-0.150872317211043,0.473535321912553,0.954686994528273,0.662890557153347,-1.76354417525895,-0.561822222335247,0.118501848313417,0.993568456137122
"S020",0.24180638663099,-0.10722879822873,-1.65505508828999,0.274747366311717,-0.760012651209106,-1.03042649714686,-1.40756186402208,-0.924119682885011,0.477136442290071,-0.292235045072939,1.51033949419078,-1.33712465084219,0.659811078174773,-1.70650688999785,-0.754696416138022,0.0485613622513392,-0.0503285670210736,-0.032841523538055,1.24772795344099,0.948239778764728,0.646484212192274,0.913381868092013,-0.681670144615198,-0.301873083761777,1.32436507454145,0.00806723639573161,1.1554098590059,0.320270227725716,1.78604100608494,1.52192646435351,-0.172122835363961,0.463766657212362,1.05211751909685,1.53038189085275,0.999677388938228,1.27779176624231,1.04573960566746,-0.194724941346779,0.198744339065142,2.27318196727998,-0.51451366949096,-1.50179111855779,0.407336918758794,0.129982188440198,-0.953481063840617,-0.260688228424823,1.15412210412931,0.148077401664679,1.6109237507538,-0.637534173861732,0.986247266355539,-1.8688013282055,-0.571450154946978,-0.796661089522753,1.17012519730495,0.297456170816678,-1.12307896540096,1.20374258825354,-1.76014303870297,-0.516836759651427
"S021",0.332506010852016,-0.219364348078155,-1.04849883431704,-0.55330424026931,1.5071240295683,-0.1000404706944,1.06008877954619,-1.47762066001633,-0.145288685287953,1.82464996157539,0.78408824979116,-0.252315019893921,1.1670410021732,-0.69502943215358,-1.26357107609756,-2.16222456950181,-0.0695761166403646,-0.127807256691587,0.209772650479833,-0.501564355207782,0.97967007824669,-0.479399834138315,-0.354782622550914,-0.93937451582403,-2.22266658654412,0.158818975807247,1.59786824033173,0.568613938671855,1.23931967673569,-0.292163250535753,2.50456502301789,-0.396583568991268,0.46882407356916,0.478365261084566,1.01012401929028,0.0420458300069863,-0.0197281235389238,1.27269411228453,0.967261099341523,0.665293584506428,-1.3106188276041,1.01684604763647,2.73122899315247,-0.764188036284262,0.0591666248943554,-0.325568006859262,1.39826630780002,1.84962990290807,-0.648534478501761,1.94678943129418,1.2889992413104,-0.00601018903372807,-1.97135267673021,-0.626934539662016,-0.340031464517341,-0.877430411794166,-1.10990443283137,-1.99125215586056,-0.919548903940802,-0.692008410120241
"S022",-0.2336430628446,-0.700816655916316,-0.33202505086591,-0.351776907152886,-0.156434192682681,0.993914562505907,1.27013197613723,-0.333115104063142,0.0996632640353706,0.724751394415941,-1.09352705086242,-0.150950686403668,0.21120290320658,1.00582564701466,-0.837937520065227,1.32392454384292,-0.963486514469768,-0.445312490086686,1.02677609173595,-0.723600475478551,-0.0194136121631625,0.533545611255462,0.375482354277744,-1.01759391925721,-0.128812119207404,0.404462886746857,-0.921636098230173,0.94199329895385,-0.192596294578143,-0.243020605476046,0.451141036171896,-0.161597651250091,0.000147869822502331,1.91106089604643,1.21721083915099,1.44804336054708,0.92122157240861,0.847075767297028,-0.103804111910689,0.370224594175218,-0.317278566279509,0.044217325926233,-0.190709017761594,1.35259336527536,-0.286382173490107,-0.236203145283277,-0.00652765976175313,-0.326517789273382,0.203217499927747,0.823724735371998,0.71505780755524,-1.00140734039799,-0.119122155970382,0.549082388773241,0.603919788571126,-0.633681623248582,-1.20174116868151,-0.418925317977872,-0.294143277315587,-1.00316520940006
"S023",1.4184468764292,0.235527667212348,-0.923179972899469,1.62865593953198,1.06113251908527,-1.69018941871794,-0.377128494095701,0.409272754868766,-0.723787730613728,0.126666379148558,0.714583837666676,0.290528284924121,1.53231523348965,0.269544291603856,-0.302788040130184,1.59196335433204,0.606037672540452,0.698253713870626,-1.71393128757407,0.101898412005548,0.383809834144131,0.7773962717186,-0.271474676525405,-0.475377276772596,-0.992772660424191,-2.0465581037107,-1.25648524583186,-1.81194551940381,-0.282561508513564,-1.48112513053851,0.855914777832383,-1.31869974522806,-0.169368843780602,-0.561728172390658,-1.5047902767724,-0.826637328122007,1.05757768930423,0.75842046663516,0.0675602700679128,0.909520746612088,-0.0489528441892451,0.109089516115919,0.304192485432885,1.29878952258169,-0.951603301804648,0.281380926622028,1.67320929923069,-0.187910715889442,0.151010634246715,1.70389575228903,-0.30913589528843,2.19974774021505,0.717894748968522,0.313468097170117,0.764000672144374,-0.158031332664951,1.97001141179214,0.866369948888981,-0.996371888821194,1.15949305139135
"S024",-0.233340060807663,-0.107201810822974,0.459417272305386,-1.19623063951647,2.46956628005868,1.13505066538873,-1.2199274407756,-1.02272094623291,2.54425905355856,1.32794891012141,0.171830493288275,0.724052840112084,0.852773862730506,0.612154750027475,0.408776020822891,0.945582216988161,0.587688901847039,0.0114534241788153,-1.95489504869112,-0.195797078060197,-0.274640786002439,-1.3390169788388,-0.387371265542692,-1.57707842936513,-1.05028869220894,-0.572083309593907,-0.987818486810586,0.16018337813168,0.856761679877908,0.600430337446858,1.37700067469807,0.768988461025314,1.63881541576948,-0.470510589578214,2.05890825128461,-0.0722690819957305,-0.610315872203152,0.659016583214813,-0.124484144323826,0.831699848029938,1.01143842324589,-0.519526809983002,0.853969235923544,1.5773427762101,-0.948945597797911,0.745002125830516,0.267159471929419,0.188891612906301,-1.11066428697126,0.317416127633662,1.55884715840987,0.279310904927714,-0.369374573107442,1.87931766065217,0.178589355292256,0.98886253134165,1.17899100873434,0.230427766547888,2.19773205020902,0.783864081796735
"S025",-0.732802150545152,1.22882753524004,-0.132956855136053,0.284163360264881,-0.860143368402989,-1.20699821451351,-0.868355199611853,0.680680220436801,-1.7122110431471,-0.260268065141209,-0.271102338166089,-0.44587939959609,-0.163125863103744,0.594209125562189,-0.654110756512934,-0.264169898714849,-1.52181306332705,1.72435322463309,-0.186672887359342,0.854715977839019,0.279934597459346,-1.52735980682766,-2.07827399221517,0.994467313883185,0.593165901677567,0.332217200022375,0.350268920505553,0.304828072104118,-1.76049711824728,0.534781697686836,-0.31914119979949,1.46910861098237,0.898332012780898,0.0610901322559391,-0.499414940309138,-0.289592882697361,-0.246382964988673,-0.992074944459419,0.119349804568619,-0.488496350352892,0.328354302036306,-1.35660639201601,0.125076893000532,0.580142047463796,0.598681893107874,0.0188974190263251,0.797628072437852,1.19319191633054,0.0942366008577279,0.885817459708263,0.00292017483528034,0.472541052672981,-0.242988358142305,-1.09007294106812,2.29097234963873,0.381186418097105,0.992091639738859,-1.38443731279062,-0.070385203980558,0.132071002367888
"S026",-1.14138358935094,0.346446219537524,0.831276654040239,-1.66158303331496,-0.669749895017766,1.02908273328306,-1.07458720033737,-0.0789750780538795,-0.275113929948459,-0.941798919630809,-2.19126081791548,-0.438854660531274,0.42384377399112,0.352394110502996,0.445293540580323,-0.880643604872126,0.247046257255762,-0.357043588826031,-1.03534330756891,1.39496589660432,-1.12370850909465,-1.15844276934435,2.63969953121858,-1.74502863007071,0.198132707287851,-0.749310262814404,0.281449177923069,0.077326636991619,0.156192457547053,-1.04659363226815,-2.33851424296028,-0.107065182781071,0.0703465866525851,-0.46241062506861,-1.51845626370153,0.32035994383478,-0.108955360964793,-0.0728362733655551,-1.40625214139388,1.60426701984923,-0.552554573907344,0.736533771380931,-1.1895937267724,-0.110593911914449,-1.76014716580492,-0.140660256565058,-0.458537567864984,-0.820279861787344,1.08042522722886,-0.574495947478736,1.51091593924568,1.07160913651241,1.3696676112925,1.6586329843906,0.510612599474754,0.144722165465186,0.72598682906529,-0.833576107273117,1.53861692948576,0.768223621727467
